Instance,Income
155661,70164.07711949854
155662,15753.991973351773
155663,110592.18260113313
155664,128824.6652448561
155665,38560.41536182829
155666,31050.652801559612
155667,42995.50671832198
155668,48541.22401588811
155669,146728.5422210383
155670,101695.72007733148
155671,259976.49956492335
155672,58298.01915099975
155673,63487.37488752743
155674,57883.94766032601
155675,91722.60641661476
155676,26261.311014681032
155677,160035.47835358157
155678,13199.155126434094
155679,22060.817516523683
155680,42324.34936411204
155681,59579.797832127544
155682,26854.800234299724
155683,75439.56717442146
155684,167722.19683710742
155685,61474.87240925172
155686,71563.1450416759
155687,78264.12056355203
155688,213042.92057605475
155689,471643.74543485476
155690,29556.27524684778
155691,25296.58591042435
155692,18022.819068064724
155693,119557.62473628011
155694,23424.118389604235
155695,126563.55634871103
155696,142889.17539713345
155697,117820.45217614336
155698,186322.82957299784
155699,54592.5482345314
155700,176843.8443356312
155701,22159.860476076028
155702,31461.864110967043
155703,178822.46257277904
155704,24017.700199648687
155705,119142.3845914016
155706,39160.64022641015
155707,59277.57564235202
155708,26896.662574163027
155709,27591.9744368213
155710,30214.66868445114
155711,100340.01410098362
155712,37345.81566758173
155713,178965.4426085321
155714,33164.909349999216
155715,551410.9048244383
155716,21730.452263289197
155717,28598.147618904157
155718,35523.44522752089
155719,170131.09028708684
155720,102627.24360709247
155721,136529.5865298554
155722,73904.03032288954
155723,99178.34374962476
155724,929872.4308539194
155725,160100.0339032595
155726,27190.71532415021
155727,133077.90419222586
155728,57974.328175705596
155729,22451.007737904594
155730,42451.59557986177
155731,108838.65926478682
155732,63322.31285277583
155733,188209.03727573378
155734,11615.089099509853
155735,104560.28947911374
155736,28606.294530966818
155737,44708.03807477462
155738,87365.1208097722
155739,91212.73886233856
155740,25304.97929007805
155741,276645.7521669834
155742,92366.41993609007
155743,147549.05058431334
155744,25020.3495822983
155745,49755.47910650989
155746,13010.14753773938
155747,144869.80224004036
155748,68656.82223076529
155749,156400.64591424886
155750,262667.78338956716
155751,29003.70222879544
155752,30360.88869557165
155753,178025.1039642912
155754,53450.35544500597
155755,277317.11830415315
155756,104693.04850613864
155757,73972.28446075592
155758,130347.09369264057
155759,101000.68629687777
155760,116249.84340971147
155761,52200.70882712213
155762,26251.506898607637
155763,77344.9474296235
155764,76396.23899380196
155765,55256.71054970883
155766,124411.44269653084
155767,55331.70412177273
155768,41741.699050939285
155769,22623.40016419975
155770,44677.18249402262
155771,274363.82750578667
155772,21253.812076547954
155773,12791.481537850903
155774,128367.96806265264
155775,65757.68502347729
155776,47340.254047901195
155777,7266.493651006849
155778,29637.78932427513
155779,67195.39710670024
155780,33025.663546260424
155781,46534.69074063557
155782,32049.003216607187
155783,179909.19879160228
155784,35312.849902297814
155785,59484.09174169287
155786,42067.776520281484
155787,48638.67265485434
155788,100025.35079939758
155789,109670.44137660388
155790,51214.43808641665
155791,32175.871287393707
155792,106135.278094633
155793,24345.766099214237
155794,60650.20860064908
155795,181425.40760549603
155796,78788.49276428517
155797,85846.275742059
155798,73270.54073328013
155799,24818.71186806323
155800,32494.341564840575
155801,160491.3453521087
155802,167372.84520030327
155803,124628.91612888417
155804,18492.90777185915
155805,19354.90534215744
155806,31458.5628403331
155807,84778.43725237565
155808,50420.134904779545
155809,255417.28361073692
155810,121905.51611511556
155811,50266.245963093126
155812,76535.07973304742
155813,37529.63807961179
155814,68129.22248113473
155815,57545.65173299749
155816,39293.2287486552
155817,32836.05045139455
155818,90188.88709164051
155819,60974.13166769766
155820,183466.5123586787
155821,23490.619175804062
155822,119966.26969233758
155823,28190.97887715343
155824,156123.55618455829
155825,98201.21481374455
155826,20973.8428219473
155827,59702.14909890419
155828,15190.278532753617
155829,381532.0619761697
155830,191005.96861053718
155831,35109.361791633586
155832,93781.96427600352
155833,44656.60425544597
155834,26301.20406585044
155835,227998.2883270668
155836,72562.24770272036
155837,158558.36432445003
155838,97726.9149386734
155839,31678.22983413911
155840,192387.91931368396
155841,34004.33254100039
155842,257022.926977089
155843,46482.91277778626
155844,114547.16717462915
155845,37346.61293363147
155846,48410.17462848928
155847,202632.92636437964
155848,19275.85761756216
155849,452945.317503587
155850,34730.583981358846
155851,22269.378723521717
155852,33930.224881198985
155853,54075.37644899746
155854,189747.1723582432
155855,118269.54820488192
155856,129606.9094405576
155857,20456.645706782027
155858,110579.13704489257
155859,33499.5501551236
155860,40668.68354952609
155861,49912.962892442905
155862,40590.837240726294
155863,22581.435235435998
155864,131704.13755719317
155865,79598.51584512989
155866,36680.32695553695
155867,345770.52983399766
155868,37887.94233233861
155869,19079.295518116884
155870,69653.86390153882
155871,108240.9821943328
155872,108430.99779928321
155873,58388.8956790119
155874,57511.093792733904
155875,16915.241703891188
155876,33622.12730998792
155877,84132.96413879537
155878,171171.52124243716
155879,28135.13157286379
155880,58925.15588172079
155881,24138.248207740602
155882,245069.43330741758
155883,27641.78137762365
155884,35418.00895401613
155885,52190.001818603494
155886,79436.2772632982
155887,122447.9714227792
155888,400369.31075194833
155889,43851.46633666642
155890,48588.63866339704
155891,32439.676039314712
155892,185205.66130724308
155893,439846.0206718183
155894,23155.615949082345
155895,321362.6669522572
155896,195946.56337721608
155897,123596.21581139325
155898,19730.043106326255
155899,31421.968497549842
155900,21094.38817229956
155901,79666.15999426744
155902,33489.20302326671
155903,34355.7002482381
155904,95338.77128860388
155905,35050.6306625018
155906,73718.87579518404
155907,134328.27590094824
155908,75518.29707185632
155909,32080.05465490418
155910,70497.80292426299
155911,100522.290287838
155912,71995.61694943099
155913,42787.418810907126
155914,194385.81253207067
155915,139484.10687653435
155916,38261.899082985336
155917,187863.3321336808
155918,217446.21362236666
155919,56637.3094522868
155920,62552.26826027653
155921,32879.35425588748
155922,59984.097136915625
155923,63113.83190507808
155924,158488.04390433582
155925,249817.84569388098
155926,62466.77875768505
155927,383588.4395270786
155928,375133.06553132704
155929,250866.7345161512
155930,59933.53500814993
155931,19336.578641352662
155932,57609.30562163143
155933,10891.65634975105
155934,84587.74117403664
155935,214334.21209961377
155936,49166.72936178778
155937,83310.31409353136
155938,60580.09752791108
155939,70614.44729251087
155940,158118.30945128924
155941,50831.05742442086
155942,189728.32384353701
155943,51048.633524799196
155944,34880.640082294696
155945,204866.98153341372
155946,39849.060169193726
155947,51653.39476510024
155948,92863.33486832425
155949,27829.561080767875
155950,50465.50675813616
155951,43724.81579674724
155952,115077.6370305582
155953,33176.89558915553
155954,136629.8879873318
155955,425447.9669632693
155956,132162.59914464943
155957,40053.366943606554
155958,101695.92323387455
155959,115497.75350564589
155960,26325.16305403216
155961,86152.41403216067
155962,96087.2849808279
155963,145310.47463390828
155964,120760.5582188609
155965,30013.832399599545
155966,131083.00150758828
155967,115322.24188467654
155968,46378.45730933968
155969,200132.79949447777
155970,137872.75254019018
155971,21786.077634728328
155972,33427.92025438837
155973,68939.30745173874
155974,21771.88310571149
155975,139086.76726363288
155976,263079.7124289936
155977,1318744.9055823328
155978,195725.01002685612
155979,15128.154545890035
155980,14191.223431965616
155981,35678.72349494172
155982,37442.320892184514
155983,23427.481452558266
155984,42505.28900628462
155985,84222.47745743227
155986,18470.491526687547
155987,132213.8459324362
155988,48912.79905637836
155989,337107.21109648864
155990,183013.29496437428
155991,397749.4760787013
155992,66826.59440099618
155993,32074.414332843913
155994,77633.2950145757
155995,88294.71150021351
155996,41221.221710905695
155997,18997.258150892794
155998,23772.441496677853
155999,54904.37320233677
156000,121904.5960393496
156001,35996.751529369685
156002,175682.37113589857
156003,531550.7976437274
156004,59882.05937238604
156005,20909.862412655966
156006,17085.326851690763
156007,49131.47242296502
156008,34631.80695590245
156009,23574.605922832256
156010,37678.531840886695
156011,334906.40008679044
156012,23771.697708136657
156013,153592.74993753288
156014,27595.38322805503
156015,95621.31354761335
156016,185878.26313562805
156017,76433.71565725967
156018,100526.77037992493
156019,836706.0025970174
156020,94198.1684138604
156021,33043.140618804806
156022,72933.29520128944
156023,57454.00339477736
156024,32243.82256078439
156025,65045.48678519848
156026,68352.1470265503
156027,142616.21425496286
156028,25432.54431561278
156029,259790.9666462811
156030,110574.40850750625
156031,144054.29260157948
156032,72461.5740629351
156033,37073.64695919924
156034,85095.2134211806
156035,103333.53828387645
156036,178450.36606151462
156037,48754.436257142625
156038,44125.5740882303
156039,49919.95093823369
156040,21896.458172639115
156041,53013.971561939
156042,24543.8628342201
156043,65486.81932630228
156044,226756.09890927732
156045,34800.040454729606
156046,36404.1297550246
156047,54957.668448321005
156048,105948.96082223041
156049,67742.67919128978
156050,147811.71174460056
156051,55949.56356389123
156052,55138.962981960605
156053,23404.488231416635
156054,89945.99531134905
156055,28807.372512147744
156056,193781.35529617767
156057,79631.40609720226
156058,42049.50390580431
156059,37642.84065108689
156060,94216.68723253622
156061,96651.73729815807
156062,24560.918163254984
156063,108846.2953120475
156064,24585.465798751404
156065,68203.50832750449
156066,71271.55354161629
156067,51859.112873788144
156068,64699.699787795624
156069,68557.95294132475
156070,57131.147023071826
156071,28053.929339124075
156072,61163.59253661734
156073,51627.696786190136
156074,58191.267013255914
156075,95077.25476290875
156076,80795.8733576486
156077,36905.120965906266
156078,85618.17096931013
156079,40476.58059948884
156080,68632.59270956529
156081,46345.765406890045
156082,26874.216289758333
156083,893347.0642147082
156084,380480.84838271834
156085,43921.96684531005
156086,106088.847826282
156087,64853.362243408614
156088,35272.304400993824
156089,56929.788007045885
156090,72447.89194980139
156091,15587.273114788886
156092,78633.04732487448
156093,50145.9696511626
156094,201969.80614311644
156095,40506.287347914884
156096,80037.55032996464
156097,88830.1084962161
156098,66857.80097860473
156099,33381.58878577584
156100,40721.021041626555
156101,86626.09928782315
156102,83211.6055112011
156103,30070.27780769929
156104,39885.990023373095
156105,376943.7917260102
156106,221049.64012507087
156107,53045.175393215046
156108,46199.11872501799
156109,54415.22491236364
156110,48582.783300113566
156111,15640.508136173521
156112,85256.4634024951
156113,51666.970587325726
156114,587197.9864992442
156115,66867.7877265307
156116,441415.69373793685
156117,100230.44769160502
156118,53472.30293742353
156119,79799.97525756419
156120,142941.92635884386
156121,22223.865510087413
156122,79444.79070143151
156123,38427.400211833425
156124,37043.68856754193
156125,25578.138184097654
156126,59004.29565271222
156127,50746.568980523974
156128,176555.93209143047
156129,65576.56608767815
156130,36855.09214355059
156131,263285.1535493648
156132,426773.9418324886
156133,26478.237957427584
156134,42402.67562496481
156135,367979.2891836746
156136,150133.34173098215
156137,23361.869370003213
156138,602859.8984912069
156139,29754.090784042273
156140,248903.2175308293
156141,279754.1384970758
156142,25008.56478865141
156143,118019.5776024726
156144,313519.47001261957
156145,80305.89468652046
156146,38051.64645103705
156147,367416.9120084834
156148,18498.750473750864
156149,44938.1404961722
156150,29914.843480870553
156151,66887.436658211
156152,47204.17870281299
156153,62596.97526321515
156154,22827.01428245304
156155,55740.86283756976
156156,113314.53492995487
156157,15559.745017634976
156158,70069.3001600176
156159,84094.2472938982
156160,60122.93067911209
156161,23588.00533289164
156162,31018.876242598486
156163,51897.66737188612
156164,104800.8746880369
156165,28397.609756968144
156166,241212.42251837012
156167,349208.2870852996
156168,165731.26602872758
156169,66528.70476802201
156170,65052.77392740439
156171,26673.100613346756
156172,56724.89305050817
156173,133750.06549680975
156174,297703.02439950244
156175,110360.87897157855
156176,45886.62752968644
156177,78959.46142428325
156178,42471.05155443156
156179,55117.005580954785
156180,397842.92123236315
156181,93354.20611074503
156182,16457.637246754057
156183,45155.87551048173
156184,52730.12889164474
156185,63453.78935412326
156186,316630.9022096542
156187,51071.725468857345
156188,79834.04106588529
156189,38310.823035329544
156190,136330.7957592688
156191,81987.48003180091
156192,125721.62444833055
156193,138701.43429179853
156194,75727.90652092815
156195,131536.45456122834
156196,47708.979533045014
156197,107857.19570222529
156198,70553.14353106992
156199,141863.10731855145
156200,563667.5220660069
156201,57521.36586802704
156202,36040.08311920252
156203,72650.9866162469
156204,112392.92894337024
156205,56628.18627502839
156206,24527.62490591562
156207,39966.753780586994
156208,141921.6475824929
156209,238107.78478870023
156210,126070.15565470286
156211,66272.95268127588
156212,939259.1437202328
156213,35817.3640528938
156214,92233.9632296298
156215,119679.57440522841
156216,224740.57439141505
156217,315345.9939293131
156218,29028.60435119431
156219,247118.69875196958
156220,21771.338237648277
156221,84414.73355733977
156222,18378.4423022209
156223,60921.04689093276
156224,18057.87333480194
156225,261520.58313406052
156226,41497.72031590174
156227,139071.71478474615
156228,48068.05230675477
156229,26149.739620157357
156230,17516.331200296085
156231,137779.0006154599
156232,27262.408799939123
156233,71445.42045751393
156234,184694.76385164633
156235,19697.802132091678
156236,142905.23984136592
156237,555165.0423210385
156238,23260.344921880696
156239,526429.2642327271
156240,314435.0061820932
156241,20364.253801349645
156242,50985.223013375486
156243,189608.9998616243
156244,30587.61331390198
156245,50506.39037859949
156246,114719.06157058464
156247,70933.47734043692
156248,184428.61604839246
156249,188454.77793853113
156250,58975.989238267684
156251,134679.23286812232
156252,56589.59570775264
156253,35116.5035309602
156254,20509.422735460386
156255,93726.65597854457
156256,108841.31466624753
156257,365060.46746636776
156258,629577.7637277198
156259,95593.65202621075
156260,158723.54379584707
156261,171069.31021625153
156262,67408.03715665486
156263,60811.4685737129
156264,37415.506441647936
156265,267772.0122434616
156266,159547.0579557418
156267,46412.227456869834
156268,225886.1959886546
156269,40138.59358605571
156270,35673.75544319087
156271,125658.19105410227
156272,27607.317952254863
156273,459441.2114972807
156274,126424.96790162573
156275,526835.4285457571
156276,271746.7207172056
156277,155704.75539435432
156278,32862.893308434876
156279,118848.16184871651
156280,36586.42601150778
156281,156453.52203552015
156282,59464.66569603005
156283,67812.11795029433
156284,149763.28328803866
156285,14217.724645053308
156286,41064.97088574912
156287,33413.50178299071
156288,78908.29009105059
156289,439220.6260800963
156290,36551.102650831446
156291,25585.82349212361
156292,49473.87009088697
156293,30394.012624638133
156294,642077.4806918197
156295,395398.95252935844
156296,124575.913384475
156297,43957.13378820551
156298,73239.11249323968
156299,53684.174040828606
156300,46821.558764843125
156301,361470.0642905312
156302,78322.91159272644
156303,95214.12609316975
156304,22896.407372016703
156305,17145.084888664598
156306,43043.153819318606
156307,27984.418549920865
156308,20818.06644724731
156309,94831.39660219103
156310,42204.103180688086
156311,60759.79930590047
156312,95644.01164895341
156313,82643.82066620138
156314,67556.01027321596
156315,73948.31472442347
156316,152727.90356289502
156317,124934.48294850241
156318,57003.37589438939
156319,281528.7307890808
156320,326583.05803752865
156321,28862.64919003225
156322,29924.323603906625
156323,20559.976029085876
156324,42325.16470133903
156325,171989.80081497852
156326,154159.61381581466
156327,35574.30427985259
156328,338601.306441464
156329,455424.73272536974
156330,39580.27828989793
156331,19272.422516734423
156332,63663.11711924873
156333,88510.59715886478
156334,100467.1243052179
156335,44166.89567481277
156336,114822.0008607359
156337,27209.106076563814
156338,143640.36076536446
156339,47115.013624088795
156340,19169.89574703925
156341,249394.79835626908
156342,23213.345208042847
156343,47487.566211210215
156344,20869.65303903379
156345,423314.5907856671
156346,57175.30446867471
156347,31786.623922639967
156348,46802.20710148391
156349,152389.47838807435
156350,87986.67889760157
156351,29092.22645708026
156352,99733.24714194088
156353,93317.59998429561
156354,110161.22773996783
156355,133822.06123117552
156356,24175.48592451656
156357,102961.45099837935
156358,77598.6563521886
156359,42410.68383369205
156360,29260.73399336632
156361,50695.50466944568
156362,50179.047732805135
156363,46565.63870453432
156364,73713.61041907834
156365,251637.62350370723
156366,143275.71352929578
156367,97517.0530652835
156368,152547.91082482733
156369,80744.13932992905
156370,18151.39059891718
156371,17174.35552928766
156372,84011.29796721607
156373,236981.71628660182
156374,16899.44076087975
156375,165819.0660376018
156376,36356.334538289055
156377,66729.02022023548
156378,47378.745896061744
156379,41222.87439846262
156380,18114.37301225766
156381,331019.3423775124
156382,119560.63780173831
156383,65475.563027231874
156384,53999.68409273225
156385,28671.988725305946
156386,50131.55026390349
156387,833889.759158078
156388,47723.39852405516
156389,50836.149740836634
156390,18668.73594056109
156391,43226.15133119579
156392,24889.629101159764
156393,96186.13407115659
156394,28853.87247983921
156395,77759.99664821093
156396,102528.17422845567
156397,192678.39993372688
156398,156619.4627663208
156399,90766.24873258724
156400,36570.4390476446
156401,123233.5501460941
156402,23942.27594146188
156403,144296.86421605272
156404,97184.63759777894
156405,165640.29107404317
156406,203219.20041848705
156407,16787.194950772624
156408,300269.9665486907
156409,39536.73604008602
156410,46217.070558474166
156411,33240.81793079778
156412,57073.61651759809
156413,24395.861146020576
156414,131916.44729120482
156415,212218.30298970727
156416,49193.40976713478
156417,134511.4042980061
156418,88556.15783035809
156419,27700.869512188965
156420,66881.02528612169
156421,133813.0746035348
156422,244434.52757408645
156423,174011.53109050973
156424,26449.76521866974
156425,39416.67388715345
156426,33195.3068036936
156427,840019.6158907822
156428,52232.81529665514
156429,26940.43003096008
156430,106434.03587151968
156431,402305.2008343939
156432,145958.69307815912
156433,33743.48222168809
156434,32789.131985678694
156435,64827.75869431367
156436,27712.70816322903
156437,157252.90100923524
156438,54130.306582901205
156439,38284.11159512875
156440,27610.36862553014
156441,27416.80560010183
156442,60259.7639809925
156443,45626.19620032822
156444,98338.13381166148
156445,164602.95952892778
156446,46565.97772235255
156447,23381.332479458713
156448,91348.16577249375
156449,11849.59169000696
156450,14791.904184625562
156451,55608.09176314022
156452,25880.449014959853
156453,31336.423308001446
156454,139891.76894798892
156455,89185.49130910164
156456,113471.53522974969
156457,110110.36458518046
156458,378640.14088738716
156459,655675.5762909749
156460,92306.82339997633
156461,56953.120699529405
156462,50579.253369416205
156463,581623.2138120519
156464,196496.2304026505
156465,77934.29405961283
156466,56201.06992990291
156467,33943.26449656513
156468,73284.08740675793
156469,72398.20654535695
156470,21218.197528252313
156471,192525.7753449407
156472,87422.9782728388
156473,229966.17940398428
156474,67367.05910976206
156475,34064.18230298858
156476,496051.9808886329
156477,35573.008386185065
156478,13752.120934868648
156479,232210.24435243482
156480,48137.651362836536
156481,106355.81185912524
156482,66459.55433677885
156483,100721.1826770877
156484,192654.16733067812
156485,43578.748342039005
156486,43110.427378481596
156487,34683.13233738455
156488,137158.04775869483
156489,32367.94596911265
156490,22542.976265965197
156491,41543.1415856865
156492,35569.03462474463
156493,23581.848631485882
156494,177053.5897726949
156495,34651.16382857986
156496,16931.25131668229
156497,501467.00629496446
156498,25286.377015607526
156499,77232.11187991522
156500,43935.883929644195
156501,51435.7353136858
156502,95106.89233063215
156503,54691.73335833594
156504,46509.653298648445
156505,69197.82245335072
156506,39400.66694459032
156507,95633.73690668344
156508,183787.56009267515
156509,34824.54713155968
156510,24212.309535499953
156511,46832.93473306416
156512,32695.570806770083
156513,43514.90580453216
156514,151526.3879391715
156515,88158.86693744933
156516,160585.06887903318
156517,88094.76101427511
156518,49679.31689798425
156519,35967.526284565494
156520,122553.21811671581
156521,135379.11551767722
156522,193863.43418640736
156523,421128.6810672765
156524,49649.79340329459
156525,257122.0744377964
156526,20537.983617773072
156527,404757.41461008764
156528,32650.55596944467
156529,212913.19614637844
156530,118968.05336148056
156531,178746.1253839796
156532,30898.801494713123
156533,159812.8921912082
156534,41188.05468753864
156535,78020.4906543389
156536,18484.63415042729
156537,49780.84679624703
156538,51468.364229660096
156539,73100.24647270155
156540,22900.221911570367
156541,45131.13836956707
156542,40772.70480039455
156543,66521.45425108165
156544,74344.87104443066
156545,209115.66328029562
156546,311764.18306573207
156547,40891.66831114274
156548,257725.90268957213
156549,80692.78654363695
156550,29859.249735716712
156551,44129.7231522821
156552,117177.60437619555
156553,155727.98934309796
156554,35816.73529450119
156555,122258.57276268853
156556,240909.37324029225
156557,31902.30758377788
156558,28428.42678668218
156559,433198.0501171375
156560,142006.46475807572
156561,35512.36479873937
156562,48941.48916367998
156563,61695.560152503516
156564,47127.48713942171
156565,155105.5261447007
156566,25266.691141142088
156567,31639.834247426887
156568,72835.17607466075
156569,198544.01973474625
156570,52262.530082836885
156571,434066.2312095425
156572,25974.070636102948
156573,88054.60251355721
156574,94195.84208454825
156575,233596.37015110868
156576,49949.26877016854
156577,37545.22344698292
156578,214195.86473488374
156579,23614.098107905997
156580,34574.8055661683
156581,47648.19146305719
156582,21427.97901728611
156583,131095.5877251008
156584,28549.738086191086
156585,72104.24448068645
156586,67069.96549214318
156587,57811.94546843764
156588,33751.91299560487
156589,51444.482793762596
156590,17536.318822307254
156591,25163.81085124975
156592,54068.75122890277
156593,39574.498906916626
156594,183676.1500498729
156595,19799.178554696602
156596,110702.16507026569
156597,368632.4939398091
156598,620151.819927617
156599,39114.92656521439
156600,276544.97789424227
156601,335234.04555301665
156602,20387.398767972907
156603,41576.40729266405
156604,443156.25514145376
156605,53949.112045336005
156606,133719.0208655101
156607,173770.28057017692
156608,49184.835245636474
156609,511922.47230717517
156610,54782.7142255111
156611,24517.967120294572
156612,776404.0178907093
156613,45725.315003592514
156614,37032.65195680857
156615,107311.42059297039
156616,127382.95838692327
156617,40071.26797321747
156618,18808.90134146163
156619,178777.06131802633
156620,109049.25411796325
156621,18207.914632492397
156622,40332.50671616534
156623,30071.24970615006
156624,15120.498628953352
156625,52443.674333301766
156626,39733.89264174067
156627,198475.79869512122
156628,10983.718525498416
156629,14980.078526508
156630,93257.93298272678
156631,366408.25268065813
156632,105246.08029633676
156633,27968.99339233828
156634,231728.50521127295
156635,46467.8837793544
156636,107079.32883063906
156637,25714.570035254193
156638,153780.48455520385
156639,26690.183142532485
156640,297762.4418614509
156641,36577.5208082785
156642,46598.14159201612
156643,24104.441767913857
156644,37180.143033340646
156645,95271.34628988529
156646,30482.988223627686
156647,36964.96620906379
156648,76781.0755429211
156649,43813.601484937295
156650,21830.30185089588
156651,17084.57785620025
156652,39206.568009100185
156653,69894.61996169799
156654,66020.93004009775
156655,173228.71048714625
156656,212630.21788882732
156657,15765.45031976132
156658,26062.393108646706
156659,26241.102044385643
156660,34686.75552250189
156661,45841.33556803905
156662,38369.97574748078
156663,28294.2703687436
156664,83382.78432989292
156665,232691.63277623904
156666,21963.281547141516
156667,20270.599383803965
156668,25521.324309609674
156669,124007.48428278965
156670,397051.4103000598
156671,77320.67655676191
156672,52520.65747821586
156673,41733.587014227225
156674,278707.23956578237
156675,75030.39900664774
156676,597728.5981050294
156677,74463.74697401273
156678,38057.991235375484
156679,57254.816059992736
156680,25782.681818329238
156681,58329.175738004924
156682,27813.90234223706
156683,48144.68132041623
156684,66264.47540044041
156685,20149.311147426502
156686,45499.01631517352
156687,18311.174985225014
156688,110827.62144323105
156689,27997.66989233081
156690,51349.96473598658
156691,45917.99009206296
156692,34088.09802793393
156693,74271.32424589837
156694,35584.68341743727
156695,58346.215023510646
156696,24061.099658088962
156697,35766.17102175405
156698,60078.73330073589
156699,43068.52378098556
156700,15782.697676374
156701,123800.2594116236
156702,68926.66925641593
156703,161882.94110455152
156704,101050.8450017956
156705,37283.89949894318
156706,59150.782140384596
156707,25313.794025288084
156708,86919.69527372537
156709,20064.28042294979
156710,97174.08002071618
156711,388594.04279656353
156712,20192.803514008843
156713,19539.129135911546
156714,39621.39966973365
156715,39442.95671515024
156716,46563.30652151229
156717,156436.77554599408
156718,254736.5684677359
156719,44984.67275988267
156720,192343.8502805202
156721,22203.428436777063
156722,29979.07153294447
156723,39130.15681418687
156724,80709.10584053832
156725,85053.07578904739
156726,40473.037271769834
156727,28221.056637351812
156728,77524.96797744364
156729,157972.83894440523
156730,20305.068222588106
156731,145947.35268383147
156732,34231.49190777132
156733,230194.3642967054
156734,41975.03424612751
156735,118726.71241284684
156736,38326.62088524283
156737,142018.1062298433
156738,25367.825096564495
156739,277798.7538428819
156740,14882.609672356311
156741,82885.82183885631
156742,22900.446051151463
156743,59078.23914830565
156744,43510.53860307987
156745,74180.39808325219
156746,33409.15839101558
156747,320454.7601274209
156748,80337.33445634243
156749,50018.241876900305
156750,78471.59770837963
156751,313444.6668098852
156752,97684.07236932334
156753,89234.28355440935
156754,115808.3978523752
156755,361113.1256201486
156756,135513.91443942807
156757,64696.150013261176
156758,14636.27071575428
156759,46239.799693594796
156760,89891.55364008615
156761,89436.11820792708
156762,61869.73756462181
156763,155708.64159935227
156764,40337.16662998815
156765,149540.15194467848
156766,18735.96389909648
156767,46891.071516991055
156768,109635.58599357822
156769,365906.7673265739
156770,51160.12782882671
156771,65817.07301329797
156772,421183.22834389104
156773,91443.2076596705
156774,224817.63143362064
156775,59884.93948729148
156776,138794.36904710907
156777,160260.8170327596
156778,23745.042044396876
156779,238106.77134389384
156780,72407.89038972072
156781,142964.61602838934
156782,23145.236325832553
156783,45047.29815681812
156784,44735.38579816596
156785,84818.71895751487
156786,142478.7824873051
156787,54172.383365033515
156788,30661.15976406661
156789,34309.147574775234
156790,195131.7187276915
156791,17675.693318579015
156792,61330.991165579806
156793,133784.68206247437
156794,68904.74384439195
156795,21224.643187730813
156796,135607.2814671658
156797,308892.31531241076
156798,186872.90000675656
156799,89271.41010069205
156800,20074.69999939019
156801,81570.37319334681
156802,75690.36380560815
156803,28578.202976794382
156804,120901.37712057661
156805,43076.66140703239
156806,22406.591519619917
156807,93112.30523360995
156808,243615.87607039927
156809,91979.53348571723
156810,21893.318704807123
156811,27306.80343672317
156812,24240.23705371219
156813,29703.342190083273
156814,77719.4863530095
156815,68007.31888620874
156816,36171.9742700667
156817,392503.9373762843
156818,20748.434010865436
156819,47967.16738635737
156820,185978.92157536533
156821,49069.90749527169
156822,39205.11040152383
156823,195375.40457344407
156824,48465.40810507561
156825,244095.902518046
156826,24573.062601205023
156827,38789.853063936265
156828,428574.8787863231
156829,128075.56512323346
156830,35074.963546325416
156831,18430.78232873668
156832,38059.34932460673
156833,18324.347576612894
156834,23936.98943551006
156835,26183.70008937583
156836,109093.3367882791
156837,26531.533810924782
156838,288295.80975681567
156839,31261.259686976187
156840,42843.25653867122
156841,182652.45965022486
156842,20807.70706019542
156843,322178.57808674424
156844,30162.666540160542
156845,145729.80606873904
156846,407710.38121822075
156847,61588.303491388346
156848,38724.120636207634
156849,52460.48059507357
156850,158680.91452210245
156851,220082.03222717173
156852,42529.37977784885
156853,31811.145952741437
156854,36674.66220675588
156855,63572.77793499982
156856,397247.4510261745
156857,14256.691966899307
156858,1351404.2751789575
156859,31570.465111796886
156860,87964.37034999325
156861,15451.628369844871
156862,321363.2965112376
156863,64186.664436901716
156864,42241.59089584842
156865,26108.703222018125
156866,62925.59790630242
156867,195001.32522507687
156868,67780.59041001547
156869,132131.15462762536
156870,74016.77915978157
156871,23426.265045789558
156872,209529.73839787653
156873,54281.460074447255
156874,21718.48579668124
156875,182912.0682379027
156876,33083.09587141538
156877,42045.64910586989
156878,92049.22334831805
156879,80780.88631106923
156880,50928.52173112019
156881,168562.25943048738
156882,56845.69393471142
156883,74901.95209588807
156884,68223.87527180913
156885,32085.56052266446
156886,113794.2619633966
156887,17307.648043391335
156888,94356.75283459641
156889,18996.89139924881
156890,85367.62269504646
156891,110591.36390585142
156892,349675.7390893231
156893,50088.464191921485
156894,20148.46101987323
156895,67427.03352827385
156896,339369.6816892151
156897,36883.75028835788
156898,22934.889827497656
156899,22934.56668003522
156900,86813.68668433368
156901,61559.59793948666
156902,30371.56263432995
156903,93223.91976133903
156904,159883.31474256224
156905,192049.00139705822
156906,531733.7285196132
156907,74520.96609976974
156908,40049.480102333444
156909,346910.8637238737
156910,97406.74437773456
156911,44727.756826076606
156912,22862.895990224817
156913,35833.06914352543
156914,80492.60478714635
156915,275106.22937718546
156916,28152.914616674654
156917,23749.2244191265
156918,26240.93214611822
156919,98642.7097135816
156920,23925.46129670194
156921,99899.78076797466
156922,351195.23204617476
156923,68471.93460137236
156924,47146.126105069685
156925,47584.26239528563
156926,18168.570114287977
156927,44534.64586370292
156928,29777.96175763927
156929,102196.07952787544
156930,222412.928688695
156931,146847.64783010722
156932,17989.92311158538
156933,44160.23479586107
